Date,Province,Role,Temperature_C,Rainfall_mm,Humidity_Percent,Soil_Moisture
6/11/2024,PathumThani_Hub,Market_Consumer,26.83,14.6,77.54,0.41
7/11/2024,PathumThani_Hub,Market_Consumer,27.18,1.3,75.62,0.39
8/11/2024,PathumThani_Hub,Market_Consumer,27.36,0.5,73.92,0.38
9/11/2024,PathumThani_Hub,Market_Consumer,27.44,0,69.17,0.38
10/11/2024,PathumThani_Hub,Market_Consumer,27.18,0,64.71,0.36
11/11/2024,PathumThani_Hub,Market_Consumer,27.25,0,65.58,0.35
12/11/2024,PathumThani_Hub,Market_Consumer,28.41,0,66.12,0.31
13/11/2024,PathumThani_Hub,Market_Consumer,30.92,0,55,0.19
14/11/2024,PathumThani_Hub,Market_Consumer,29.95,3.4,67.96,0.2
15/11/2024,PathumThani_Hub,Market_Consumer,28.38,6.9,80.71,0.24
16/11/2024,PathumThani_Hub,Market_Consumer,30.16,0.7,72.46,0.21
17/11/2024,PathumThani_Hub,Market_Consumer,28.57,10.1,76.58,0.22
18/11/2024,PathumThani_Hub,Market_Consumer,28.6,0,69.29,0.22
19/11/2024,PathumThani_Hub,Market_Consumer,29.1,0,61.25,0.21
20/11/2024,PathumThani_Hub,Market_Consumer,29.1,0.1,61.79,0.2
21/11/2024,PathumThani_Hub,Market_Consumer,29.34,0,59.12,0.2
22/11/2024,PathumThani_Hub,Market_Consumer,29.18,0.4,58.25,0.21
23/11/2024,PathumThani_Hub,Market_Consumer,29.21,0.1,60,0.21
24/11/2024,PathumThani_Hub,Market_Consumer,29.15,0.4,62.58,0.22
25/11/2024,PathumThani_Hub,Market_Consumer,29.48,0.8,63.38,0.23
26/11/2024,PathumThani_Hub,Market_Consumer,29.54,0.1,64.17,0.23
27/11/2024,PathumThani_Hub,Market_Consumer,28.96,0.7,65.96,0.23
28/11/2024,PathumThani_Hub,Market_Consumer,27.88,0,63,0.24
29/11/2024,PathumThani_Hub,Market_Consumer,26.07,0,58.75,0.24
30/11/2024,PathumThani_Hub,Market_Consumer,25.54,0,56.96,0.24
1/12/2024,PathumThani_Hub,Market_Consumer,26.17,0,58.04,0.24
2/12/2024,PathumThani_Hub,Market_Consumer,27.15,0,59.33,0.23
3/12/2024,PathumThani_Hub,Market_Consumer,28.55,0,59.62,0.21
4/12/2024,PathumThani_Hub,Market_Consumer,28.89,0,60.25,0.2
5/12/2024,PathumThani_Hub,Market_Consumer,28.72,0,54.79,0.19
6/12/2024,PathumThani_Hub,Market_Consumer,28.9,0,59.71,0.19
7/12/2024,PathumThani_Hub,Market_Consumer,29.25,0,60.12,0.19
8/12/2024,PathumThani_Hub,Market_Consumer,29.29,1.8,62.08,0.2
9/12/2024,PathumThani_Hub,Market_Consumer,27.7,0,64.42,0.21
10/12/2024,PathumThani_Hub,Market_Consumer,27.84,0,59.42,0.21
11/12/2024,PathumThani_Hub,Market_Consumer,28.54,0,59.38,0.21
12/12/2024,PathumThani_Hub,Market_Consumer,29.15,0.1,61.58,0.2
13/12/2024,PathumThani_Hub,Market_Consumer,27.81,4.2,69.62,0.21
14/12/2024,PathumThani_Hub,Market_Consumer,26.95,0,63.71,0.22
15/12/2024,PathumThani_Hub,Market_Consumer,25.28,0,52.5,0.21
16/12/2024,PathumThani_Hub,Market_Consumer,25.67,0,50.33,0.2
17/12/2024,PathumThani_Hub,Market_Consumer,25.84,0,52.75,0.2
18/12/2024,PathumThani_Hub,Market_Consumer,26.58,0,57.5,0.2
19/12/2024,PathumThani_Hub,Market_Consumer,25.89,0,56.21,0.2
20/12/2024,PathumThani_Hub,Market_Consumer,24.78,0,54.71,0.2
21/12/2024,PathumThani_Hub,Market_Consumer,25.01,0,55.96,0.2
22/12/2024,PathumThani_Hub,Market_Consumer,24.47,0,51.42,0.19
23/12/2024,PathumThani_Hub,Market_Consumer,24.02,0,52.42,0.19
24/12/2024,PathumThani_Hub,Market_Consumer,25.77,0,55.5,0.19
25/12/2024,PathumThani_Hub,Market_Consumer,26.06,0,53.67,0.19
26/12/2024,PathumThani_Hub,Market_Consumer,27.47,0,51.83,0.19
27/12/2024,PathumThani_Hub,Market_Consumer,29.02,0.5,56.96,0.19
28/12/2024,PathumThani_Hub,Market_Consumer,28.34,0,57.29,0.19
29/12/2024,PathumThani_Hub,Market_Consumer,26.67,0,54.54,0.19
30/12/2024,PathumThani_Hub,Market_Consumer,26.2,0,57.17,0.21
31/12/2024,PathumThani_Hub,Market_Consumer,25.67,0,52.88,0.2
1/1/2025,PathumThani_Hub,Market_Consumer,26.3,0,52.62,0.19
2/1/2025,PathumThani_Hub,Market_Consumer,25.88,0,51.71,0.19
3/1/2025,PathumThani_Hub,Market_Consumer,26.85,0,50.38,0.19
4/1/2025,PathumThani_Hub,Market_Consumer,26.55,0,48.33,0.18
5/1/2025,PathumThani_Hub,Market_Consumer,25.62,0,44.58,0.19
6/1/2025,PathumThani_Hub,Market_Consumer,24.8,0,46.33,0.19
7/1/2025,PathumThani_Hub,Market_Consumer,25.6,0,48.04,0.19
8/1/2025,PathumThani_Hub,Market_Consumer,26.63,0,51.04,0.19
9/1/2025,PathumThani_Hub,Market_Consumer,27.55,0,49.96,0.19
10/1/2025,PathumThani_Hub,Market_Consumer,26.56,0,53.21,0.19
11/1/2025,PathumThani_Hub,Market_Consumer,24.62,0,51.12,0.19
12/1/2025,PathumThani_Hub,Market_Consumer,22.18,0,47.46,0.19
13/1/2025,PathumThani_Hub,Market_Consumer,22.4,0,44.46,0.19
14/1/2025,PathumThani_Hub,Market_Consumer,23.64,0,47.88,0.19
15/1/2025,PathumThani_Hub,Market_Consumer,26.21,0,48.46,0.19
16/1/2025,PathumThani_Hub,Market_Consumer,27.15,0,51.38,0.19
17/1/2025,PathumThani_Hub,Market_Consumer,26,0,49.71,0.19
18/1/2025,PathumThani_Hub,Market_Consumer,25.63,0,46.67,0.19
19/1/2025,PathumThani_Hub,Market_Consumer,25.19,0,48.67,0.19
20/1/2025,PathumThani_Hub,Market_Consumer,25.42,0,47.17,0.19
21/1/2025,PathumThani_Hub,Market_Consumer,25.95,0,49.62,0.18
22/1/2025,PathumThani_Hub,Market_Consumer,26.47,0,48,0.18
23/1/2025,PathumThani_Hub,Market_Consumer,27,0,49.92,0.18
24/1/2025,PathumThani_Hub,Market_Consumer,27.76,0,47.29,0.18
25/1/2025,PathumThani_Hub,Market_Consumer,28.3,0,50,0.18
26/1/2025,PathumThani_Hub,Market_Consumer,28.55,0,59.5,0.18
27/1/2025,PathumThani_Hub,Market_Consumer,26.49,0,51.17,0.18
28/1/2025,PathumThani_Hub,Market_Consumer,25.5,0,47,0.18
29/1/2025,PathumThani_Hub,Market_Consumer,25.25,0,50.21,0.18
30/1/2025,PathumThani_Hub,Market_Consumer,25.97,0,51.08,0.18
31/1/2025,PathumThani_Hub,Market_Consumer,27.08,0,48.54,0.18
1/2/2025,PathumThani_Hub,Market_Consumer,28.41,0,49.38,0.18
2/2/2025,PathumThani_Hub,Market_Consumer,29.08,0,50.83,0.18
3/2/2025,PathumThani_Hub,Market_Consumer,29.31,0,58.08,0.18
4/2/2025,PathumThani_Hub,Market_Consumer,28.87,0.2,59.71,0.18
5/2/2025,PathumThani_Hub,Market_Consumer,28.45,0,51.33,0.18
6/2/2025,PathumThani_Hub,Market_Consumer,28.92,0,59.54,0.18
7/2/2025,PathumThani_Hub,Market_Consumer,29.18,0.4,60.88,0.18
8/2/2025,PathumThani_Hub,Market_Consumer,29.15,0,52,0.18
9/2/2025,PathumThani_Hub,Market_Consumer,26.84,0,48.92,0.18
10/2/2025,PathumThani_Hub,Market_Consumer,26.64,0,46.58,0.18
11/2/2025,PathumThani_Hub,Market_Consumer,27.57,0,46.46,0.18
12/2/2025,PathumThani_Hub,Market_Consumer,28.92,0,45.75,0.18
13/2/2025,PathumThani_Hub,Market_Consumer,29.93,0,45.67,0.18
14/2/2025,PathumThani_Hub,Market_Consumer,29.94,0,54.83,0.18
15/2/2025,PathumThani_Hub,Market_Consumer,30.57,0,55.04,0.18
16/2/2025,PathumThani_Hub,Market_Consumer,30.75,0,51.33,0.18
17/2/2025,PathumThani_Hub,Market_Consumer,29.46,1.6,69.62,0.18
18/2/2025,PathumThani_Hub,Market_Consumer,27.3,8.3,78.83,0.24
19/2/2025,PathumThani_Hub,Market_Consumer,26.46,21.9,81.58,0.45
20/2/2025,PathumThani_Hub,Market_Consumer,27.1,1.8,78.5,0.41
21/2/2025,PathumThani_Hub,Market_Consumer,28.05,4.1,75.17,0.37
22/2/2025,PathumThani_Hub,Market_Consumer,27.65,4.2,73.71,0.35
23/2/2025,PathumThani_Hub,Market_Consumer,28.55,1.1,69.83,0.28
24/2/2025,PathumThani_Hub,Market_Consumer,25.88,4.3,77.12,0.29
25/2/2025,PathumThani_Hub,Market_Consumer,25.76,0.4,66.62,0.3
26/2/2025,PathumThani_Hub,Market_Consumer,27.5,0,60.46,0.27
27/2/2025,PathumThani_Hub,Market_Consumer,28.95,0.2,63.92,0.24
28/2/2025,PathumThani_Hub,Market_Consumer,29.97,0.3,64.88,0.22
1/3/2025,PathumThani_Hub,Market_Consumer,30.04,0.5,69.08,0.2
2/3/2025,PathumThani_Hub,Market_Consumer,31.29,0.1,64.38,0.19
3/3/2025,PathumThani_Hub,Market_Consumer,30.85,1,67.83,0.19
4/3/2025,PathumThani_Hub,Market_Consumer,31.11,0,63.12,0.19
5/3/2025,PathumThani_Hub,Market_Consumer,31.29,0.1,63.46,0.19
6/3/2025,PathumThani_Hub,Market_Consumer,31.04,0,63.33,0.19
7/3/2025,PathumThani_Hub,Market_Consumer,27.92,10.4,78.79,0.25
8/3/2025,PathumThani_Hub,Market_Consumer,27.19,5.7,72.04,0.24
9/3/2025,PathumThani_Hub,Market_Consumer,28.08,0,63,0.23
10/3/2025,PathumThani_Hub,Market_Consumer,30.49,0,56.33,0.21
11/3/2025,PathumThani_Hub,Market_Consumer,31.72,0.3,54.79,0.19
12/3/2025,PathumThani_Hub,Market_Consumer,29.94,7.4,69.58,0.22
13/3/2025,PathumThani_Hub,Market_Consumer,29.82,1,70.5,0.22
14/3/2025,PathumThani_Hub,Market_Consumer,29.47,1.5,73.58,0.28
15/3/2025,PathumThani_Hub,Market_Consumer,30.4,0.2,71.62,0.25
16/3/2025,PathumThani_Hub,Market_Consumer,30.39,0.7,70.83,0.23
17/3/2025,PathumThani_Hub,Market_Consumer,29.12,2.8,71.75,0.2
18/3/2025,PathumThani_Hub,Market_Consumer,30.26,1.1,65.5,0.2
19/3/2025,PathumThani_Hub,Market_Consumer,29.8,0,53.33,0.2
20/3/2025,PathumThani_Hub,Market_Consumer,27.58,0,47.08,0.21
21/3/2025,PathumThani_Hub,Market_Consumer,27.27,0,48.54,0.22
22/3/2025,PathumThani_Hub,Market_Consumer,28.07,0,52.04,0.22
23/3/2025,PathumThani_Hub,Market_Consumer,29.58,0,51.38,0.22
24/3/2025,PathumThani_Hub,Market_Consumer,30.92,0,51.38,0.21
25/3/2025,PathumThani_Hub,Market_Consumer,31.71,0,59.71,0.2
26/3/2025,PathumThani_Hub,Market_Consumer,31.49,0.1,64.79,0.2
27/3/2025,PathumThani_Hub,Market_Consumer,31.53,0.3,64.38,0.19
28/3/2025,PathumThani_Hub,Market_Consumer,31.94,1.7,55.25,0.19
29/3/2025,PathumThani_Hub,Market_Consumer,32.06,0,58.5,0.19
30/3/2025,PathumThani_Hub,Market_Consumer,29.64,1.5,73.96,0.21
31/3/2025,PathumThani_Hub,Market_Consumer,27.34,40,83.04,0.35
1/4/2025,PathumThani_Hub,Market_Consumer,28.86,0.8,76.62,0.36
2/4/2025,PathumThani_Hub,Market_Consumer,30.21,0,66.79,0.29
3/4/2025,PathumThani_Hub,Market_Consumer,30.32,0.2,67.75,0.25
4/4/2025,PathumThani_Hub,Market_Consumer,30.41,1.6,68.33,0.23
5/4/2025,PathumThani_Hub,Market_Consumer,30.76,0,66.46,0.2
6/4/2025,PathumThani_Hub,Market_Consumer,31.36,0,64.29,0.2
7/4/2025,PathumThani_Hub,Market_Consumer,29.44,8.2,73.38,0.3
8/4/2025,PathumThani_Hub,Market_Consumer,29.65,3.9,75.46,0.3
9/4/2025,PathumThani_Hub,Market_Consumer,30.86,1.7,69.33,0.27
10/4/2025,PathumThani_Hub,Market_Consumer,28.05,4.4,79.79,0.39
11/4/2025,PathumThani_Hub,Market_Consumer,28.85,3.7,79,0.38
12/4/2025,PathumThani_Hub,Market_Consumer,29.7,0.5,73.46,0.36
13/4/2025,PathumThani_Hub,Market_Consumer,30.12,0.4,71.83,0.31
14/4/2025,PathumThani_Hub,Market_Consumer,27.84,19.7,79.29,0.39
15/4/2025,PathumThani_Hub,Market_Consumer,29.25,1.3,73.12,0.31
16/4/2025,PathumThani_Hub,Market_Consumer,28.1,7,82.33,0.34
17/4/2025,PathumThani_Hub,Market_Consumer,29.2,3.9,77.96,0.4
18/4/2025,PathumThani_Hub,Market_Consumer,28.93,11.5,76.33,0.41
19/4/2025,PathumThani_Hub,Market_Consumer,29.72,2,74.12,0.36
20/4/2025,PathumThani_Hub,Market_Consumer,31.27,0.4,66.83,0.3
21/4/2025,PathumThani_Hub,Market_Consumer,31.48,1.2,64.71,0.26
22/4/2025,PathumThani_Hub,Market_Consumer,31.87,0.2,61.92,0.24
23/4/2025,PathumThani_Hub,Market_Consumer,32.21,0,60.92,0.22
24/4/2025,PathumThani_Hub,Market_Consumer,32.23,0.2,62.04,0.21
25/4/2025,PathumThani_Hub,Market_Consumer,32.73,0.1,60.79,0.2
26/4/2025,PathumThani_Hub,Market_Consumer,31.81,4.9,63.96,0.21
27/4/2025,PathumThani_Hub,Market_Consumer,29.6,6.1,73.42,0.21
28/4/2025,PathumThani_Hub,Market_Consumer,30.55,1.8,67.58,0.2
29/4/2025,PathumThani_Hub,Market_Consumer,29.9,1.2,67.17,0.21
30/4/2025,PathumThani_Hub,Market_Consumer,31.84,0.5,59.46,0.2
1/5/2025,PathumThani_Hub,Market_Consumer,30.08,27.9,70.21,0.33
2/5/2025,PathumThani_Hub,Market_Consumer,29.98,1.1,72.75,0.25
3/5/2025,PathumThani_Hub,Market_Consumer,28.65,2.9,79.33,0.28
4/5/2025,PathumThani_Hub,Market_Consumer,29.71,0.1,74.08,0.34
5/5/2025,PathumThani_Hub,Market_Consumer,30.28,1.4,72.08,0.29
6/5/2025,PathumThani_Hub,Market_Consumer,29.81,6.4,76.33,0.26
7/5/2025,PathumThani_Hub,Market_Consumer,30.15,1,72.75,0.22
8/5/2025,PathumThani_Hub,Market_Consumer,30.84,2.7,70.83,0.22
9/5/2025,PathumThani_Hub,Market_Consumer,31.06,0.7,71.92,0.32
10/5/2025,PathumThani_Hub,Market_Consumer,28.65,19.7,82,0.4
11/5/2025,PathumThani_Hub,Market_Consumer,27.37,6.8,84.62,0.45
12/5/2025,PathumThani_Hub,Market_Consumer,27.37,14.1,83.25,0.44
13/5/2025,PathumThani_Hub,Market_Consumer,27.11,5.7,85.17,0.44
14/5/2025,PathumThani_Hub,Market_Consumer,27.4,10.5,85.75,0.46
15/5/2025,PathumThani_Hub,Market_Consumer,27.44,8,86.75,0.47
16/5/2025,PathumThani_Hub,Market_Consumer,27.89,3.5,85.88,0.46
17/5/2025,PathumThani_Hub,Market_Consumer,27.78,13.9,87.92,0.48
18/5/2025,PathumThani_Hub,Market_Consumer,28.87,5.6,81.08,0.46
19/5/2025,PathumThani_Hub,Market_Consumer,28.84,10.1,82.92,0.46
20/5/2025,PathumThani_Hub,Market_Consumer,29.73,0.3,77.58,0.4
21/5/2025,PathumThani_Hub,Market_Consumer,28.22,11.7,85.54,0.42
22/5/2025,PathumThani_Hub,Market_Consumer,29.47,0.6,79.12,0.41
23/5/2025,PathumThani_Hub,Market_Consumer,29.77,13,75.08,0.37
24/5/2025,PathumThani_Hub,Market_Consumer,28.42,3.3,83.54,0.44
25/5/2025,PathumThani_Hub,Market_Consumer,27.63,12.8,86.38,0.46
26/5/2025,PathumThani_Hub,Market_Consumer,26.97,21.5,88.08,0.49
27/5/2025,PathumThani_Hub,Market_Consumer,27.72,2.4,85.21,0.47
28/5/2025,PathumThani_Hub,Market_Consumer,28.92,1.6,81.62,0.46
29/5/2025,PathumThani_Hub,Market_Consumer,28.55,3.3,84.08,0.43
30/5/2025,PathumThani_Hub,Market_Consumer,27.8,18.2,86.96,0.49
31/5/2025,PathumThani_Hub,Market_Consumer,27.7,6,87.33,0.49
1/6/2025,PathumThani_Hub,Market_Consumer,27.85,12.8,85.25,0.5
2/6/2025,PathumThani_Hub,Market_Consumer,28.6,4.5,80.71,0.48
3/6/2025,PathumThani_Hub,Market_Consumer,28.22,0,79.96,0.44
4/6/2025,PathumThani_Hub,Market_Consumer,29.02,6.1,76.67,0.38
5/6/2025,PathumThani_Hub,Market_Consumer,29.34,9.4,75.58,0.36
6/6/2025,PathumThani_Hub,Market_Consumer,29.9,0.1,73.04,0.42
7/6/2025,PathumThani_Hub,Market_Consumer,29.34,16,77.67,0.38
8/6/2025,PathumThani_Hub,Market_Consumer,29.27,6.9,79.46,0.4
9/6/2025,PathumThani_Hub,Market_Consumer,28.05,32.7,83.92,0.48
10/6/2025,PathumThani_Hub,Market_Consumer,28.65,2.7,80.88,0.45
11/6/2025,PathumThani_Hub,Market_Consumer,27.88,2.5,79.46,0.42
12/6/2025,PathumThani_Hub,Market_Consumer,27.78,16.6,83.54,0.44
13/6/2025,PathumThani_Hub,Market_Consumer,27.14,19.5,85.88,0.48
14/6/2025,PathumThani_Hub,Market_Consumer,27.34,20.8,86.88,0.49
15/6/2025,PathumThani_Hub,Market_Consumer,27.94,2.4,83.83,0.43
16/6/2025,PathumThani_Hub,Market_Consumer,28.45,0.5,78.54,0.4
17/6/2025,PathumThani_Hub,Market_Consumer,28.87,1.9,76.42,0.42
18/6/2025,PathumThani_Hub,Market_Consumer,29.08,1.5,74.67,0.37
19/6/2025,PathumThani_Hub,Market_Consumer,28.83,9.9,75.58,0.32
20/6/2025,PathumThani_Hub,Market_Consumer,27.96,14.4,81.42,0.44
21/6/2025,PathumThani_Hub,Market_Consumer,28.8,4.4,74.75,0.34
22/6/2025,PathumThani_Hub,Market_Consumer,28.38,14.1,79.5,0.36
23/6/2025,PathumThani_Hub,Market_Consumer,28,6.6,79.62,0.35
24/6/2025,PathumThani_Hub,Market_Consumer,28.36,2.2,76.58,0.31
25/6/2025,PathumThani_Hub,Market_Consumer,28.23,9.2,82.21,0.34
26/6/2025,PathumThani_Hub,Market_Consumer,28.49,2.3,77.42,0.37
27/6/2025,PathumThani_Hub,Market_Consumer,27.16,11.2,79.71,0.43
28/6/2025,PathumThani_Hub,Market_Consumer,26.7,6.3,83.58,0.45
29/6/2025,PathumThani_Hub,Market_Consumer,26.9,11.6,84.5,0.44
30/6/2025,PathumThani_Hub,Market_Consumer,26.85,13.8,84.42,0.48
1/7/2025,PathumThani_Hub,Market_Consumer,27.05,3.8,82.33,0.45
2/7/2025,PathumThani_Hub,Market_Consumer,26.2,10.9,88.12,0.49
3/7/2025,PathumThani_Hub,Market_Consumer,26.79,6.7,84.88,0.48
4/7/2025,PathumThani_Hub,Market_Consumer,27.62,4.9,82.54,0.45
5/7/2025,PathumThani_Hub,Market_Consumer,27.94,3.2,78.08,0.46
6/7/2025,PathumThani_Hub,Market_Consumer,27.38,12.1,80.71,0.47
7/7/2025,PathumThani_Hub,Market_Consumer,27.86,0.6,81.83,0.45
8/7/2025,PathumThani_Hub,Market_Consumer,27.04,26.4,89.75,0.49
9/7/2025,PathumThani_Hub,Market_Consumer,27.67,7,83.04,0.48
10/7/2025,PathumThani_Hub,Market_Consumer,28.36,3.7,78.75,0.44
11/7/2025,PathumThani_Hub,Market_Consumer,28.32,0,73.17,0.43
12/7/2025,PathumThani_Hub,Market_Consumer,28.7,1.3,74.58,0.38
13/7/2025,PathumThani_Hub,Market_Consumer,28.16,3.4,81.71,0.37
14/7/2025,PathumThani_Hub,Market_Consumer,28.12,4.2,84.17,0.47
15/7/2025,PathumThani_Hub,Market_Consumer,28.47,19.3,83.29,0.45
16/7/2025,PathumThani_Hub,Market_Consumer,27.91,10.7,86.46,0.46
17/7/2025,PathumThani_Hub,Market_Consumer,26.86,18.8,88.04,0.48
18/7/2025,PathumThani_Hub,Market_Consumer,27.38,11.1,86.04,0.49
19/7/2025,PathumThani_Hub,Market_Consumer,27.22,15.4,83.33,0.48
20/7/2025,PathumThani_Hub,Market_Consumer,26.93,7,86.83,0.47
21/7/2025,PathumThani_Hub,Market_Consumer,26.82,4.7,87.08,0.48
22/7/2025,PathumThani_Hub,Market_Consumer,26.12,13.6,89.54,0.49
23/7/2025,PathumThani_Hub,Market_Consumer,27.05,6.6,86.5,0.5
24/7/2025,PathumThani_Hub,Market_Consumer,28.29,0.5,78.29,0.47
25/7/2025,PathumThani_Hub,Market_Consumer,29.09,0.9,74.79,0.42
26/7/2025,PathumThani_Hub,Market_Consumer,28.18,8.7,80.42,0.43
27/7/2025,PathumThani_Hub,Market_Consumer,27.81,4.1,83.92,0.46
28/7/2025,PathumThani_Hub,Market_Consumer,27.52,16.4,86.62,0.46
29/7/2025,PathumThani_Hub,Market_Consumer,28.22,3.1,81.12,0.46
30/7/2025,PathumThani_Hub,Market_Consumer,27.96,1.8,80.62,0.45
31/7/2025,PathumThani_Hub,Market_Consumer,28.69,1,78.96,0.45
1/8/2025,PathumThani_Hub,Market_Consumer,29.43,0,74.25,0.4
2/8/2025,PathumThani_Hub,Market_Consumer,29.86,0,70.96,0.36
3/8/2025,PathumThani_Hub,Market_Consumer,30.03,0,73,0.31
4/8/2025,PathumThani_Hub,Market_Consumer,30.52,0,68.04,0.28
5/8/2025,PathumThani_Hub,Market_Consumer,29.96,3.4,74.29,0.26
6/8/2025,PathumThani_Hub,Market_Consumer,28.32,15.2,80.12,0.3
7/8/2025,PathumThani_Hub,Market_Consumer,27.56,8.7,84.42,0.42
8/8/2025,PathumThani_Hub,Market_Consumer,28.43,0.1,78.71,0.41
9/8/2025,PathumThani_Hub,Market_Consumer,29.06,1.9,75.21,0.36
10/8/2025,PathumThani_Hub,Market_Consumer,29.73,1,67.79,0.31
11/8/2025,PathumThani_Hub,Market_Consumer,27.9,15.9,77.12,0.36
12/8/2025,PathumThani_Hub,Market_Consumer,28.53,2.7,75.58,0.32
13/8/2025,PathumThani_Hub,Market_Consumer,28.43,7,77.88,0.29
14/8/2025,PathumThani_Hub,Market_Consumer,28.93,4.4,70.42,0.27
15/8/2025,PathumThani_Hub,Market_Consumer,27.75,16.4,79.04,0.38
16/8/2025,PathumThani_Hub,Market_Consumer,26.35,12.8,89.83,0.47
17/8/2025,PathumThani_Hub,Market_Consumer,26.28,1.7,84.88,0.45
18/8/2025,PathumThani_Hub,Market_Consumer,27.65,9.8,76.54,0.4
19/8/2025,PathumThani_Hub,Market_Consumer,27.46,0.6,80.88,0.35
20/8/2025,PathumThani_Hub,Market_Consumer,28.72,7.4,76.42,0.31
21/8/2025,PathumThani_Hub,Market_Consumer,28.37,23.7,77.42,0.32
22/8/2025,PathumThani_Hub,Market_Consumer,26.71,20.2,86.42,0.45
23/8/2025,PathumThani_Hub,Market_Consumer,26.78,18.5,84.67,0.47
24/8/2025,PathumThani_Hub,Market_Consumer,27.06,13.6,81.21,0.42
25/8/2025,PathumThani_Hub,Market_Consumer,26.96,12.6,85.04,0.45
26/8/2025,PathumThani_Hub,Market_Consumer,26.61,5.6,83.75,0.44
27/8/2025,PathumThani_Hub,Market_Consumer,27.32,1.9,78.75,0.38
28/8/2025,PathumThani_Hub,Market_Consumer,27.72,2.9,77.33,0.31
29/8/2025,PathumThani_Hub,Market_Consumer,29.16,0.2,69.33,0.23
30/8/2025,PathumThani_Hub,Market_Consumer,29.08,0.3,68.58,0.21
31/8/2025,PathumThani_Hub,Market_Consumer,27.54,11.5,80.79,0.31
1/9/2025,PathumThani_Hub,Market_Consumer,27.31,15.5,84.79,0.36
2/9/2025,PathumThani_Hub,Market_Consumer,27.81,15.8,82.62,0.42
3/9/2025,PathumThani_Hub,Market_Consumer,27.68,13.8,83.42,0.41
4/9/2025,PathumThani_Hub,Market_Consumer,27.37,4.8,84,0.41
5/9/2025,PathumThani_Hub,Market_Consumer,27.29,10.7,86.62,0.47
6/9/2025,PathumThani_Hub,Market_Consumer,27.37,12.4,87.25,0.46
7/9/2025,PathumThani_Hub,Market_Consumer,26.89,18.3,87.96,0.5
8/9/2025,PathumThani_Hub,Market_Consumer,26.07,27,91.62,0.51
9/9/2025,PathumThani_Hub,Market_Consumer,26.54,27.6,88.71,0.51
10/9/2025,PathumThani_Hub,Market_Consumer,26.55,3.3,87.71,0.49
11/9/2025,PathumThani_Hub,Market_Consumer,27.58,1.9,84.21,0.48
12/9/2025,PathumThani_Hub,Market_Consumer,27.69,5.7,87.12,0.47
13/9/2025,PathumThani_Hub,Market_Consumer,27.68,7.3,86.21,0.47
14/9/2025,PathumThani_Hub,Market_Consumer,26.95,10.2,87.79,0.48
15/9/2025,PathumThani_Hub,Market_Consumer,27.3,12.2,83.08,0.47
16/9/2025,PathumThani_Hub,Market_Consumer,27.48,5,81.17,0.44
17/9/2025,PathumThani_Hub,Market_Consumer,27.59,9,85.42,0.43
18/9/2025,PathumThani_Hub,Market_Consumer,27.39,4.5,85.38,0.46
19/9/2025,PathumThani_Hub,Market_Consumer,26.89,8.9,87.62,0.48
20/9/2025,PathumThani_Hub,Market_Consumer,27.68,11.5,84.17,0.48
21/9/2025,PathumThani_Hub,Market_Consumer,27.84,7.2,83.5,0.47
22/9/2025,PathumThani_Hub,Market_Consumer,27.9,0.9,80.12,0.44
23/9/2025,PathumThani_Hub,Market_Consumer,27.37,9.6,86.29,0.47
24/9/2025,PathumThani_Hub,Market_Consumer,27,10.3,84.12,0.49
25/9/2025,PathumThani_Hub,Market_Consumer,27.24,5.8,83.5,0.48
26/9/2025,PathumThani_Hub,Market_Consumer,27.01,12.8,85.33,0.47
27/9/2025,PathumThani_Hub,Market_Consumer,25.75,18.7,91.12,0.51
28/9/2025,PathumThani_Hub,Market_Consumer,26.83,6.8,88.04,0.49
29/9/2025,PathumThani_Hub,Market_Consumer,27.22,11.7,86.12,0.48
30/9/2025,PathumThani_Hub,Market_Consumer,26.84,14.3,85.58,0.48
1/10/2025,PathumThani_Hub,Market_Consumer,27.3,1.5,84.67,0.47
2/10/2025,PathumThani_Hub,Market_Consumer,28.2,1.1,83.54,0.42
3/10/2025,PathumThani_Hub,Market_Consumer,27.69,2.3,83.75,0.44
4/10/2025,PathumThani_Hub,Market_Consumer,27.17,2.4,85.92,0.46
5/10/2025,PathumThani_Hub,Market_Consumer,27.78,0.6,82.67,0.44
6/10/2025,PathumThani_Hub,Market_Consumer,27.62,9,82.67,0.43
7/10/2025,PathumThani_Hub,Market_Consumer,27.4,2.5,83.79,0.45
8/10/2025,PathumThani_Hub,Market_Consumer,27.29,11.7,85.92,0.48
9/10/2025,PathumThani_Hub,Market_Consumer,27.22,1.2,86.5,0.45
10/10/2025,PathumThani_Hub,Market_Consumer,27.97,1.1,83.54,0.42
11/10/2025,PathumThani_Hub,Market_Consumer,27.31,1.8,86.5,0.41
12/10/2025,PathumThani_Hub,Market_Consumer,27.33,7.1,87.04,0.46
13/10/2025,PathumThani_Hub,Market_Consumer,27.03,9.1,87.58,0.48
14/10/2025,PathumThani_Hub,Market_Consumer,26.37,13.1,89.17,0.49
15/10/2025,PathumThani_Hub,Market_Consumer,27.02,2.5,85.29,0.47
16/10/2025,PathumThani_Hub,Market_Consumer,27.64,4.1,85.29,0.45
17/10/2025,PathumThani_Hub,Market_Consumer,28.32,0.5,81.71,0.43
18/10/2025,PathumThani_Hub,Market_Consumer,28.11,7.1,82.17,0.42
